,time,unit,layers,value
42385,186.0,31,1,2.61671672596
42386,187.0,31,1,2.61671142157
42387,188.0,31,1,2.61670668595
42388,189.0,31,1,2.61670228941
42389,190.0,31,1,2.61669812323
42390,191.0,31,1,2.61669414898
42391,192.0,31,1,2.61669057649
42392,193.0,31,1,2.61668748408
42393,194.0,31,1,2.61668492639
42394,195.0,31,1,2.61668266694
42395,196.0,31,1,2.61668045553
42396,197.0,31,1,2.61667814264
42397,198.0,31,1,2.61667572822
42398,199.0,31,1,2.6166735915
42399,200.0,31,1,2.61667188165
42400,1.0,32,1,9.2399505448
42401,2.0,32,1,9.23968494557
42402,3.0,32,1,9.23844559209
42403,4.0,32,1,9.23513255345
42404,5.0,32,1,9.22843585842
42405,6.0,32,1,9.21694688911
42406,7.0,32,1,9.19922587136
42407,8.0,32,1,9.17384572328
42408,9.0,32,1,9.13942565453
42409,10.0,32,1,9.09466334047
42410,11.0,32,1,9.03836894119
42411,12.0,32,1,8.96950270897
42412,13.0,32,1,8.88721300547
42413,14.0,32,1,8.79088113959
42414,15.0,32,1,8.68014538324
42415,16.0,32,1,8.55494349182
42416,17.0,32,1,8.41551265096
42417,18.0,32,1,8.26240036507
42418,19.0,32,1,8.09644766307
42419,20.0,32,1,7.9187478588
42420,21.0,32,1,7.73062942014
42421,22.0,32,1,7.53356393977
42422,23.0,32,1,7.32915256963
42423,24.0,32,1,7.11904295744
42424,25.0,32,1,6.90488489221
42425,26.0,32,1,6.68828422563
42426,27.0,32,1,6.47076084805
42427,28.0,32,1,6.25373160562
42428,29.0,32,1,6.03847075608
42429,30.0,32,1,5.82612154663
42430,31.0,32,1,5.61766864084
42431,32.0,32,1,5.41395540439
42432,33.0,32,1,5.21568058279
42433,34.0,32,1,5.02340879779
42434,35.0,32,1,4.83758479089
42435,36.0,32,1,4.65853087939
42436,37.0,32,1,4.486480949
42437,38.0,32,1,4.32157087781
42438,39.0,32,1,4.16386712433
42439,40.0,32,1,4.01336524593
42440,41.0,32,1,3.87000571313
42441,42.0,32,1,3.73368873787
42442,43.0,32,1,3.6042675706
42443,44.0,32,1,3.48157421853
42444,45.0,32,1,3.36540871209
42445,46.0,32,1,3.25555901338
42446,47.0,32,1,3.15179519779
42447,48.0,32,1,3.05387872318
42448,49.0,32,1,2.96156985911
42449,50.0,32,1,2.87461936416
42450,51.0,32,1,2.7927849431
42451,52.0,32,1,2.71582002747
42452,53.0,32,1,2.6434865587
42453,54.0,32,1,2.57554789019
42454,55.0,32,1,2.51177399484
42455,56.0,32,1,2.45194490174
42456,57.0,32,1,2.39584307701
42457,58.0,32,1,2.3432641474
42458,59.0,32,1,2.29400728116
42459,60.0,32,1,2.24788323275
42460,61.0,32,1,2.2047101445
42461,62.0,32,1,2.16431321725
42462,63.0,32,1,2.1265299029
42463,64.0,32,1,2.09120045766
42464,65.0,32,1,2.05817768658
42465,66.0,32,1,2.0273192881
42466,67.0,32,1,1.99849268079
42467,68.0,32,1,1.97157155816
42468,69.0,32,1,1.94643580583
42469,70.0,32,1,1.92297462906
42470,71.0,32,1,1.90107978784
42471,72.0,32,1,1.88065366571
42472,73.0,32,1,1.86160040088
42473,74.0,32,1,1.84383261524
42474,75.0,32,1,1.82726709296
42475,76.0,32,1,1.81182477904
42476,77.0,32,1,1.79743421746
42477,78.0,32,1,1.7840238485
42478,79.0,32,1,1.7715317013
42479,80.0,32,1,1.75989594812
42480,81.0,32,1,1.74906033615
42481,82.0,32,1,1.73897153169
42482,83.0,32,1,1.72957916717
42483,84.0,32,1,1.72083789099
42484,85.0,32,1,1.71270233572
42485,86.0,32,1,1.70513348666
42486,87.0,32,1,1.69809163417
42487,88.0,32,1,1.69154198753
42488,89.0,32,1,1.68545099035
42489,90.0,32,1,1.67978680228
42490,91.0,32,1,1.67452164532
42491,92.0,32,1,1.66962638369
42492,93.0,32,1,1.66507761922
42493,94.0,32,1,1.66084987494
42494,95.0,32,1,1.65692205781
42495,96.0,32,1,1.65327323323
42496,97.0,32,1,1.64988344658
42497,98.0,32,1,1.64673616492
42498,99.0,32,1,1.64381251601
42499,100.0,32,1,1.64109908856
42500,101.0,32,1,1.63857934014
42501,102.0,32,1,1.63624089374
42502,103.0,32,1,1.63407076842
42503,104.0,32,1,1.63205695088
42504,105.0,32,1,1.63018875541
42505,106.0,32,1,1.62845481623
42506,107.0,32,1,1.62684721556
42507,108.0,32,1,1.62535572427
42508,109.0,32,1,1.62397289256
42509,110.0,32,1,1.62269076036
42510,111.0,32,1,1.62150176975
42511,112.0,32,1,1.62040024024
42512,113.0,32,1,1.61937850566
42513,114.0,32,1,1.61843241108
42514,115.0,32,1,1.61755514945
42515,116.0,32,1,1.61674268068
42516,117.0,32,1,1.6159900382
42517,118.0,32,1,1.61529253064
42518,119.0,32,1,1.61464717684
42519,120.0,32,1,1.61404871215
42520,121.0,32,1,1.61349540656
42521,122.0,32,1,1.61298248536
42522,123.0,32,1,1.61250801691
42523,124.0,32,1,1.61206883614
42524,125.0,32,1,1.61166201331
42525,126.0,32,1,1.61128621127
42526,127.0,32,1,1.61093760225
42527,128.0,32,1,1.61061596265
42528,129.0,32,1,1.61031770704
42529,130.0,32,1,1.61004221888
42530,131.0,32,1,1.60978739236
42531,132.0,32,1,1.60955137698
42532,133.0,32,1,1.6093338267
42533,134.0,32,1,1.60913176277
42534,135.0,32,1,1.60894589854
42535,136.0,32,1,1.60877332414
42536,137.0,32,1,1.60861425044
42537,138.0,32,1,1.60846717649
42538,139.0,32,1,1.60833091625
42539,140.0,32,1,1.60820571245
42540,141.0,32,1,1.60808908221
42541,142.0,32,1,1.60798232404
42542,143.0,32,1,1.60788289543
42543,144.0,32,1,1.60779153645
42544,145.0,32,1,1.6077070756
42545,146.0,32,1,1.60762874203
42546,147.0,32,1,1.60755712026
42547,148.0,32,1,1.60749001489
42548,149.0,32,1,1.60742909212
42549,150.0,32,1,1.60737199531
42550,151.0,32,1,1.60731981183
42551,152.0,32,1,1.60727153454
42552,153.0,32,1,1.60722665964
42553,154.0,32,1,1.60718596185
42554,155.0,32,1,1.60714741335
42555,156.0,32,1,1.60711291247
42556,157.0,32,1,1.60708018458
42557,158.0,32,1,1.60705055288
42558,159.0,32,1,1.60702307697
42559,160.0,32,1,1.60699743313
42560,161.0,32,1,1.60697449279
42561,162.0,32,1,1.60695232933
42562,163.0,32,1,1.60693298716
42563,164.0,32,1,1.60691421691
42564,165.0,32,1,1.60689750841
42565,166.0,32,1,1.60688193138
42566,167.0,32,1,1.60686729163
42567,168.0,32,1,1.6068544992
42568,169.0,32,1,1.60684169406
42569,170.0,32,1,1.60683101056
42570,171.0,32,1,1.60682019611
42571,172.0,32,1,1.60681086303
42572,173.0,32,1,1.60680205939
42573,174.0,32,1,1.6067936914
42574,175.0,32,1,1.606786671
42575,176.0,32,1,1.60677918883
42576,177.0,32,1,1.60677343101
42577,178.0,32,1,1.60676713007
42578,179.0,32,1,1.60676199133
42579,180.0,32,1,1.60675702453
42580,181.0,32,1,1.60675221946
42581,182.0,32,1,1.6067484663
42582,183.0,32,1,1.6067440012
42583,184.0,32,1,1.6067410346
42584,185.0,32,1,1.60673728446
42585,186.0,32,1,1.60673486782
42586,187.0,32,1,1.60673218413
42587,188.0,32,1,1.60672941197
42588,189.0,32,1,1.60672727437
42589,190.0,32,1,1.60672471997
42590,191.0,32,1,1.60672306488
42591,192.0,32,1,1.60672090171
42592,193.0,32,1,1.60671935319
42593,194.0,32,1,1.60671775136
42594,195.0,32,1,1.60671617011
42595,196.0,32,1,1.60671509777
42596,197.0,32,1,1.60671351142
42597,198.0,32,1,1.60671275316
42598,199.0,32,1,1.60671141239
42599,200.0,32,1,1.60671063313
42600,1.0,33,1,9.16388310378
42601,2.0,33,1,9.16372318652
42602,3.0,33,1,9.1629427696
42603,4.0,33,1,9.16077618788
42604,5.0,33,1,9.15626203776
42605,6.0,33,1,9.14832789529
42606,7.0,33,1,9.13584948289
42607,8.0,33,1,9.11768941885
42608,9.0,33,1,9.09272921245
42609,10.0,33,1,9.05989101922
42610,11.0,33,1,9.01815893083
42611,12.0,33,1,8.96660725253
42612,13.0,33,1,8.90442526312
42613,14.0,33,1,8.83093912095
42614,15.0,33,1,8.745641725
42615,16.0,33,1,8.64822021319
42616,17.0,33,1,8.53856978879
42617,18.0,33,1,8.41680473453
42618,19.0,33,1,8.28326843218
42619,20.0,33,1,8.13852564354
42620,21.0,33,1,7.9833402813
42621,22.0,33,1,7.8186555599
42622,23.0,33,1,7.64556643677
42623,24.0,33,1,7.46527691099
42624,25.0,33,1,7.27906047878
42625,26.0,33,1,7.08822896012
42626,27.0,33,1,6.89409531083
42627,28.0,33,1,6.69793616657
42628,29.0,33,1,6.50096984973
42629,30.0,33,1,6.30433932664
42630,31.0,33,1,6.10909139764
42631,32.0,33,1,5.91616579569
42632,33.0,33,1,5.72639538369
42633,34.0,33,1,5.54050369574
42634,35.0,33,1,5.35910238462
42635,36.0,33,1,5.18269866452
42636,37.0,33,1,5.01170437221
42637,38.0,33,1,4.8464395309
42638,39.0,33,1,4.68713962119
42639,40.0,33,1,4.53396764983
42640,41.0,33,1,4.38702194257
42641,42.0,33,1,4.24634138735
42642,43.0,33,1,4.11191492012
42643,44.0,33,1,3.98369071522
42644,45.0,33,1,3.86158057306
42645,46.0,33,1,3.74546529645
42646,47.0,33,1,3.63520234388
42647,48.0,33,1,3.53063045818
42648,49.0,33,1,3.43157379782
42649,50.0,33,1,3.33784191417
42650,51.0,33,1,3.24923675314
42651,52.0,33,1,3.16555836815
42652,53.0,33,1,3.08660146977
42653,54.0,33,1,3.01216043061
42654,55.0,33,1,2.9420309
42655,56.0,33,1,2.87601062758
42656,57.0,33,1,2.81389949002
42657,58.0,33,1,2.75550324061
42658,59.0,33,1,2.70063163139
42659,60.0,33,1,2.6491010455
42660,61.0,33,1,2.60073324524
42661,62.0,33,1,2.55535694643
42662,63.0,33,1,2.51280706328
42663,64.0,33,1,2.47292556764
42664,65.0,33,1,2.43556105034
42665,66.0,33,1,2.40056906694
42666,67.0,33,1,2.36781184702
42667,68.0,33,1,2.33715794086
42668,69.0,33,1,2.30848250196
42669,70.0,33,1,2.28166706877
42670,71.0,33,1,2.25659946196
42671,72.0,33,1,2.23317310999
42672,73.0,33,1,2.21128742497
42673,74.0,33,1,2.19084715183
42674,75.0,33,1,2.17176257671
42675,76.0,33,1,2.15394882643
42676,77.0,33,1,2.13732599568
42677,78.0,33,1,2.12181819795
42678,79.0,33,1,2.10735445017
42679,80.0,33,1,2.09386847974
42680,81.0,33,1,2.08129769891
42681,82.0,33,1,2.06958204829
42682,83.0,33,1,2.05866575664
42683,84.0,33,1,2.04849722241
42684,85.0,33,1,2.03902761944
42685,86.0,33,1,2.03021028098
42686,87.0,33,1,2.02200203493
42687,88.0,33,1,2.01436298924
42688,89.0,33,1,2.00725525195
42689,90.0,33,1,2.00064257688
42690,91.0,33,1,1.99449188672
42691,92.0,33,1,1.98877313852
42692,93.0,33,1,1.98345717187
42693,94.0,33,1,1.97851562573
42694,95.0,33,1,1.97392296012
42695,96.0,33,1,1.96965610078
42696,97.0,33,1,1.96569253137
42697,98.0,33,1,1.96201058056
42698,99.0,33,1,1.95859116258
42699,100.0,33,1,1.95541731521
42700,101.0,33,1,1.95247178433
42701,102.0,33,1,1.94973766761
42702,103.0,33,1,1.94720034441
42703,104.0,33,1,1.9448467622
42704,105.0,33,1,1.94266368846
42705,106.0,33,1,1.94063842721
42706,107.0,33,1,1.93876029304
42707,108.0,33,1,1.93701984753
42708,109.0,33,1,1.93540693724
42709,110.0,33,1,1.93391171815
42710,111.0,33,1,1.93252604398
42711,112.0,33,1,1.93124260028
42712,113.0,33,1,1.93005370092
42713,114.0,33,1,1.92895210119
42714,115.0,33,1,1.92793193384
42715,116.0,33,1,1.92698791825
42716,117.0,33,1,1.92611407014
42717,118.0,33,1,1.92530483172
42718,119.0,33,1,1.92455613063
42719,120.0,33,1,1.92386358209
42720,121.0,33,1,1.92322273657
42721,122.0,33,1,1.9226301469
42722,123.0,33,1,1.92208236673
42723,124.0,33,1,1.92157563871
42724,125.0,33,1,1.92110682542
42725,126.0,33,1,1.92067369085
42726,127.0,33,1,1.9202733382
42727,128.0,33,1,1.91990300963
42728,129.0,33,1,1.91956094275
42729,130.0,33,1,1.91924500088
42730,131.0,33,1,1.91895293426
42731,132.0,33,1,1.91868313088
42732,133.0,33,1,1.91843408801
42733,134.0,33,1,1.91820404699
42734,135.0,33,1,1.91799148599
42735,136.0,33,1,1.91779537397
42736,137.0,33,1,1.91761436486
42737,138.0,33,1,1.91744714801
42738,139.0,33,1,1.91729288409
42739,140.0,33,1,1.91715059634
42740,141.0,33,1,1.9170192327
42741,142.0,33,1,1.91689801398
42742,143.0,33,1,1.91678627077
42743,144.0,33,1,1.91668318996
42744,145.0,33,1,1.9165880577
42745,146.0,33,1,1.91650044516
42746,147.0,33,1,1.91641976251
42747,148.0,33,1,1.91634541434
42748,149.0,33,1,1.9162769295
42749,150.0,33,1,1.91621381273
42750,151.0,33,1,1.91615554274
42751,152.0,33,1,1.91610176976
42752,153.0,33,1,1.91605227004
42753,154.0,33,1,1.91600669832
42754,155.0,33,1,1.91596472373
42755,156.0,33,1,1.91592607225
42756,157.0,33,1,1.91589044183
42757,158.0,33,1,1.91585753299
42758,159.0,33,1,1.9158272018
42759,160.0,33,1,1.91579929248
42760,161.0,33,1,1.91577360725
42761,162.0,33,1,1.91574994834
42762,163.0,33,1,1.91572811797
42763,164.0,33,1,1.91570792455
42764,165.0,33,1,1.91568932992
42765,166.0,33,1,1.91567225673
42766,167.0,33,1,1.91565657447
42767,168.0,33,1,1.91564215264
42768,169.0,33,1,1.91562886074
42769,170.0,33,1,1.91561657186
42770,171.0,33,1,1.91560526645
42771,172.0,33,1,1.91559490173
42772,173.0,33,1,1.915585395
42773,174.0,33,1,1.91557666355
42774,175.0,33,1,1.91556862466
42775,176.0,33,1,1.91556119799
42776,177.0,33,1,1.91555438867
42777,178.0,33,1,1.91554818694
42778,179.0,33,1,1.91554254884
42779,180.0,33,1,1.91553743042
42780,181.0,33,1,1.91553278773
42781,182.0,33,1,1.9155285765
42782,183.0,33,1,1.91552473818
42783,184.0,33,1,1.91552121608
42784,185.0,33,1,1.91551795966
42785,186.0,33,1,1.91551491834
42786,187.0,33,1,1.91551204158
42787,188.0,33,1,1.91550928018
42788,189.0,33,1,1.91550666541
42789,190.0,33,1,1.91550422201
42790,191.0,33,1,1.91550193747
42791,192.0,33,1,1.9154997993
42792,193.0,33,1,1.91549779498
42793,194.0,33,1,1.91549591204
42794,195.0,33,1,1.91549413795
42795,196.0,33,1,1.91549246023
42796,197.0,33,1,1.91549086636
42797,198.0,33,1,1.91548934386
42798,199.0,33,1,1.91548788446
42799,200.0,33,1,1.91548652357
42800,1.0,34,1,8.75254308329
42801,2.0,34,1,8.75245761384
42802,3.0,34,1,8.75202429864
42803,4.0,34,1,8.75077937471
42804,5.0,34,1,8.74811097784
42805,6.0,34,1,8.74331467545
42806,7.0,34,1,8.73564026967
42807,8.0,34,1,8.72432901768
42808,9.0,34,1,8.70864241272
42809,10.0,34,1,8.68788413893
42810,11.0,34,1,8.66141752068
42811,12.0,34,1,8.62867926613
42812,13.0,34,1,8.58919105901
42813,14.0,34,1,8.54256881991
42814,15.0,34,1,8.48853265345
42815,16.0,34,1,8.42690314131
42816,17.0,34,1,8.35761712538
42817,18.0,34,1,8.2807218916
42818,19.0,34,1,8.19637156446
42819,20.0,34,1,8.1048244379
42820,21.0,34,1,8.00643409894
42821,22.0,34,1,7.90164120495
42822,23.0,34,1,7.79095909445
42823,24.0,34,1,7.67496357862
42824,25.0,34,1,7.55427568802
42825,26.0,34,1,7.42955021808
42826,27.0,34,1,7.30145998937
42827,28.0,34,1,7.17068322156
42828,29.0,34,1,7.03789184981
42829,30.0,34,1,6.90374078511
42830,31.0,34,1,6.76885861481
42831,32.0,34,1,6.63384283053
42832,33.0,34,1,6.49924885734
42833,34.0,34,1,6.36559082794
42834,35.0,34,1,6.23333878864
42835,36.0,34,1,6.10291155575
42836,37.0,34,1,5.97468522578
42837,38.0,34,1,5.84898740246
42838,39.0,34,1,5.72609847579
42839,40.0,34,1,5.60626066307
42840,41.0,34,1,5.48967015811
42841,42.0,34,1,5.37648731412
42842,43.0,34,1,5.26683917999
42843,44.0,34,1,5.16081501778
42844,45.0,34,1,5.0584806202
42845,46.0,34,1,4.95987264374
42846,47.0,34,1,4.86500176789
42847,48.0,34,1,4.77386389593
42848,49.0,34,1,4.68643044052
42849,50.0,34,1,4.6026596543
42850,51.0,34,1,4.52249821039
42851,52.0,34,1,4.44587529598
42852,53.0,34,1,4.37271657798
42853,54.0,34,1,4.30293672286
42854,55.0,34,1,4.2364417101
42855,56.0,34,1,4.17313825928
42856,57.0,34,1,4.11292307063
42857,58.0,34,1,4.05569285015
42858,59.0,34,1,4.00134428358
42859,60.0,34,1,3.9497676026
42860,61.0,34,1,3.90085852536
42861,62.0,34,1,3.85451028808
42862,63.0,34,1,3.81061529819
42863,64.0,34,1,3.76907237139
42864,65.0,34,1,3.72977666929
42865,66.0,34,1,3.69262805165
42866,67.0,34,1,3.65753013925
42867,68.0,34,1,3.62438456047
42868,69.0,34,1,3.59310057225
42869,70.0,34,1,3.56358779292
42870,71.0,34,1,3.53575756214
42871,72.0,34,1,3.50952827814
42872,73.0,34,1,3.48481696989
42873,74.0,34,1,3.46154601269
42874,75.0,34,1,3.43964185391
42875,76.0,34,1,3.4190304491
42876,77.0,34,1,3.39964468371
42877,78.0,34,1,3.38141833818
42878,79.0,34,1,3.36428729288
42879,80.0,34,1,3.34819333391
42880,81.0,34,1,3.33307758273
42881,82.0,34,1,3.31888571839
42882,83.0,34,1,3.30556668706
42883,84.0,34,1,3.29306934974
42884,85.0,34,1,3.28134799654
42885,86.0,34,1,3.27035763152
42886,87.0,34,1,3.26005549736
42887,88.0,34,1,3.25040192176
42888,89.0,34,1,3.2413586108
42889,90.0,34,1,3.23288939972
42890,91.0,34,1,3.22495973204
42891,92.0,34,1,3.21753758924
42892,93.0,34,1,3.21059210747
42893,94.0,34,1,3.20409468288
42894,95.0,34,1,3.19801777514
42895,96.0,34,1,3.19233585081
42896,97.0,34,1,3.18702438122
42897,98.0,34,1,3.18206063962
42898,99.0,34,1,3.17742240638
42899,100.0,34,1,3.17308976867
42900,101.0,34,1,3.1690436467
42901,102.0,34,1,3.16526600361
42902,103.0,34,1,3.16173966537
42903,104.0,34,1,3.15844875372
42904,105.0,34,1,3.15537831288
42905,106.0,34,1,3.15251402824
42906,107.0,34,1,3.14984275687
42907,108.0,34,1,3.14735216608
42908,109.0,34,1,3.14503031051
42909,110.0,34,1,3.14286626375
42910,111.0,34,1,3.1408498336
42911,112.0,34,1,3.1389711746
42912,113.0,34,1,3.13722126548
42913,114.0,34,1,3.13559173274
42914,115.0,34,1,3.13407444588
42915,116.0,34,1,3.13266194289
42916,117.0,34,1,3.13134733481
42917,118.0,34,1,3.13012398169
42918,119.0,34,1,3.12898576996
42919,120.0,34,1,3.12792708208
42920,121.0,34,1,3.12694242776
42921,122.0,34,1,3.12602670902
42922,123.0,34,1,3.12517526089
42923,124.0,34,1,3.12438374476
42924,125.0,34,1,3.12364817868
42925,126.0,34,1,3.12296494706
42926,127.0,34,1,3.12233028804
42927,128.0,34,1,3.12174048019
42928,129.0,34,1,3.12119214023
42929,130.0,34,1,3.12068246072
42930,131.0,34,1,3.12020919604
42931,132.0,34,1,3.11977027427
42932,133.0,34,1,3.11936346458
42933,134.0,34,1,3.11898613459
42934,135.0,34,1,3.11863605144
42935,136.0,34,1,3.11831118392
42936,137.0,34,1,3.11800983909
42937,138.0,34,1,3.11773038581
42938,139.0,34,1,3.1174712673
42939,140.0,34,1,3.11723082758
42940,141.0,34,1,3.11700758879
42941,142.0,34,1,3.11680025912
42942,143.0,34,1,3.11660803756
42943,144.0,34,1,3.11643020018
42944,145.0,34,1,3.11626605596
42945,146.0,34,1,3.11611419354
42946,147.0,34,1,3.11597336836
42947,148.0,34,1,3.11584243912
42948,149.0,34,1,3.11572102379
42949,150.0,34,1,3.11560878296
42950,151.0,34,1,3.11550540627
42951,152.0,34,1,3.11540991421
42952,153.0,34,1,3.11532131102
42953,154.0,34,1,3.11523868366
42954,155.0,34,1,3.115161729
42955,156.0,34,1,3.11509032755
42956,157.0,34,1,3.11502435161
42957,158.0,34,1,3.11496337978
42958,159.0,34,1,3.11490687921
42959,160.0,34,1,3.11485443429
42960,161.0,34,1,3.11480584948
42961,162.0,34,1,3.11476112337
42962,163.0,34,1,3.11472024429
42963,164.0,34,1,3.11468288443
42964,165.0,34,1,3.11464825402
42965,166.0,34,1,3.11461568166
42966,167.0,34,1,3.1145848397
42967,168.0,34,1,3.11455621094
42968,169.0,34,1,3.11453008611
42969,170.0,34,1,3.11450660875
42970,171.0,34,1,3.11448518858
42971,172.0,34,1,3.11446547409
42972,173.0,34,1,3.11444715527
42973,174.0,34,1,3.11443027423
42974,175.0,34,1,3.11441477217
42975,176.0,34,1,3.11440058373
42976,177.0,34,1,3.11438753438
42977,178.0,34,1,3.11437546528
42978,179.0,34,1,3.11436422546
42979,180.0,34,1,3.114353664
42980,181.0,34,1,3.11434365437
42981,182.0,34,1,3.11433433352
42982,183.0,34,1,3.11432573137
42983,184.0,34,1,3.11431782093
42984,185.0,34,1,3.11431057523
42985,186.0,34,1,3.11430396729
42986,187.0,34,1,3.11429797012
42987,188.0,34,1,3.11429255676
42988,189.0,34,1,3.11428770021
42989,190.0,34,1,3.11428337351
42990,191.0,34,1,3.11427952109
42991,192.0,34,1,3.1142760572
42992,193.0,34,1,3.11427293833
42993,194.0,34,1,3.11427012178
42994,195.0,34,1,3.11426756486
42995,196.0,34,1,3.1142652249
42996,197.0,34,1,3.11426305921
42997,198.0,34,1,3.1142610251
42998,199.0,34,1,3.11425907988
42999,200.0,34,1,3.11425718602
43000,1.0,35,1,9.10766657978
43001,2.0,35,1,9.10751640246
43002,3.0,35,1,9.10681058275
43003,4.0,35,1,9.10489743554
43004,5.0,35,1,9.10097966719
43005,6.0,35,1,9.09419013789
43006,7.0,35,1,9.08364462447
43007,8.0,35,1,9.06847884695
43008,9.0,35,1,9.04787535548
43009,10.0,35,1,9.02108299579
43010,11.0,35,1,8.9874327728
43011,12.0,35,1,8.94635073932
43012,13.0,35,1,8.89736975911
43013,14.0,35,1,8.84013918846
43014,15.0,35,1,8.77443263225
43015,16.0,35,1,8.70015271467
43016,17.0,35,1,8.61733611496
43017,18.0,35,1,8.52613785357
43018,19.0,35,1,8.42684834738
43019,20.0,35,1,8.31987011002
43020,21.0,35,1,8.20570891997
43021,22.0,35,1,8.08496060994
43022,23.0,35,1,7.95829353786
43023,24.0,35,1,7.82643275284
43024,25.0,35,1,7.69014010846
43025,26.0,35,1,7.55019902779
43026,27.0,35,1,7.40739644527
43027,28.0,35,1,7.26250931793
43028,29.0,35,1,7.11629126088
43029,30.0,35,1,6.96946135193
43030,31.0,35,1,6.82269671945
43031,32.0,35,1,6.67662756518
43032,33.0,35,1,6.53182760638
43033,34.0,35,1,6.38881688765
43034,35.0,35,1,6.24805912415
43035,36.0,35,1,6.10995864308
43036,37.0,35,1,5.97486741423
43037,38.0,35,1,5.84308344709
43038,39.0,35,1,5.71485279438
43039,40.0,35,1,5.59037756563
43040,41.0,35,1,5.46981443629
43041,42.0,35,1,5.35327990897
43042,43.0,35,1,5.24085656338
43043,44.0,35,1,5.13259245179
43044,45.0,35,1,5.02850768971
43045,46.0,35,1,4.92859762894
43046,47.0,35,1,4.83283375398
43047,48.0,35,1,4.7411699134
43048,49.0,35,1,4.65354315499
43049,50.0,35,1,4.56987546815
43050,51.0,35,1,4.49007897696
43051,52.0,35,1,4.41405540368
43052,53.0,35,1,4.34169837231
43053,54.0,35,1,4.27289674685
43054,55.0,35,1,4.2075340454
43055,56.0,35,1,4.14549074416
43056,57.0,35,1,4.08664571174
43057,58.0,35,1,4.03087633925
43058,59.0,35,1,3.97806020808
43059,60.0,35,1,3.928075201
43060,61.0,35,1,3.88080076163
43061,62.0,35,1,3.8361177251
43062,63.0,35,1,3.79390930282
43063,64.0,35,1,3.75406135299
43064,65.0,35,1,3.7164623716
43065,66.0,35,1,3.68100431039
43066,67.0,35,1,3.64758205033
43067,68.0,35,1,3.61609428469
43068,69.0,35,1,3.58644290501
43069,70.0,35,1,3.5585335431
43070,71.0,35,1,3.53227525411
43071,72.0,35,1,3.50758067371
43072,73.0,35,1,3.4843660326
43073,74.0,35,1,3.46255170177
43074,75.0,35,1,3.44206170314
43075,76.0,35,1,3.42282220752
43076,77.0,35,1,3.40476242086
43077,78.0,35,1,3.38781635254
43078,79.0,35,1,3.37192216462
43079,80.0,35,1,3.35701981089
43080,81.0,35,1,3.34305125176
43081,82.0,35,1,3.32996195633
43082,83.0,35,1,3.31770068166
43083,84.0,35,1,3.30621860304
43084,85.0,35,1,3.29546883726
43085,86.0,35,1,3.28540745347
43086,87.0,35,1,3.27599375392
43087,88.0,35,1,3.26718925497
43088,89.0,35,1,3.25895579963
43089,90.0,35,1,3.25125757983
43090,91.0,35,1,3.24406270051
43091,92.0,35,1,3.23734155204
43092,93.0,35,1,3.23106378794
43093,94.0,35,1,3.2252001325
43094,95.0,35,1,3.2197245827
43095,96.0,35,1,3.21461352262
43096,97.0,35,1,3.2098439445
43097,98.0,35,1,3.20539371853
43098,99.0,35,1,3.20124250365
43099,100.0,35,1,3.19737157597
43100,101.0,35,1,3.19376313465
43101,102.0,35,1,3.19039973113
43102,103.0,35,1,3.18726511262
43103,104.0,35,1,3.18434404013
43104,105.0,35,1,3.18162257638
43105,106.0,35,1,3.17908773404
43106,107.0,35,1,3.176727512
43107,108.0,35,1,3.17453017937
43108,109.0,35,1,3.17248485416
43109,110.0,35,1,3.17058163826
43110,111.0,35,1,3.16881102199
43111,112.0,35,1,3.16716383307
43112,113.0,35,1,3.16563179124
43113,114.0,35,1,3.16420716414
43114,115.0,35,1,3.16288249777
43115,116.0,35,1,3.1616510249
43116,117.0,35,1,3.16050651502
43117,118.0,35,1,3.15944288848
43118,119.0,35,1,3.15845457013
43119,120.0,35,1,3.15753649246
43120,121.0,35,1,3.15668381379
43121,122.0,35,1,3.15589198223
43122,123.0,35,1,3.15515690682
43123,124.0,35,1,3.15447470712
43124,125.0,35,1,3.15384145589
43125,126.0,35,1,3.15325365464
43126,127.0,35,1,3.15270808628
43127,128.0,35,1,3.15220189318
43128,129.0,35,1,3.15173248176
43129,130.0,35,1,3.15129752149
43130,131.0,35,1,3.1508943893
43131,132.0,35,1,3.15052048175
43132,133.0,35,1,3.15017346551
43133,134.0,35,1,3.14985138741
43134,135.0,35,1,3.14955288747
43135,136.0,35,1,3.14927664915
43136,137.0,35,1,3.1490214267
43137,138.0,35,1,3.14878523818
43138,139.0,35,1,3.14856639581
43139,140.0,35,1,3.14836331438
43140,141.0,35,1,3.14817496788
43141,142.0,35,1,3.14800049476
43142,143.0,35,1,3.14783908553
43143,144.0,35,1,3.14768981594
43144,145.0,35,1,3.1475515921
43145,146.0,35,1,3.14742352245
43146,147.0,35,1,3.14730481582
43147,148.0,35,1,3.14719494282
43148,149.0,35,1,3.14709339773
43149,150.0,35,1,3.14699973567
43150,151.0,35,1,3.14691323727
43151,152.0,35,1,3.14683322722
43152,153.0,35,1,3.14675908793
43153,154.0,35,1,3.14669036448
43154,155.0,35,1,3.14662672804
43155,156.0,35,1,3.14656784454
43156,157.0,35,1,3.14651341438
43157,158.0,35,1,3.1464631301
43158,159.0,35,1,3.14641675176
43159,160.0,35,1,3.14637406648
43160,161.0,35,1,3.14633476986
43161,162.0,35,1,3.14629859259
