,sample,layer,time-to-half-max (min)
1254,41,25,5322.5
1255,41,26,5517.5
1256,41,27,5725.0
1257,41,28,5955.0
1258,41,29,6157.5
1259,41,30,6552.5
1260,42,1,320.0
1261,42,2,625.0
1262,42,3,797.5
1263,42,4,1105.0
1264,42,5,1232.5
1265,42,6,1492.5
1266,42,7,1552.5
1267,42,8,1930.0
1268,42,9,1992.5
1269,42,10,2360.0
1270,42,11,2437.5
1271,42,12,2735.0
1272,42,13,2707.5
1273,42,14,3002.5
1274,42,15,3045.0
1275,42,16,3345.0
1276,42,17,3335.0
1277,42,18,3765.0
1278,42,19,3870.0
1279,42,20,4250.0
1280,42,21,4380.0
1281,42,22,4725.0
1282,42,23,4945.0
1283,42,24,5177.5
1284,42,25,5352.5
1285,42,26,5585.0
1286,42,27,5785.0
1287,42,28,5987.5
1288,42,29,6177.5
1289,42,30,6375.0
1290,43,1,285.0
1291,43,2,607.5
1292,43,3,725.0
1293,43,4,1102.5
1294,43,5,1215.0
1295,43,6,1635.0
1296,43,7,1910.0
1297,43,8,2127.5
1298,43,9,2315.0
1299,43,10,2520.0
1300,43,11,2697.5
1301,43,12,2897.5
1302,43,13,3067.5
1303,43,14,3260.0
1304,43,15,3435.0
1305,43,16,3620.0
1306,43,17,3810.0
1307,43,18,4002.5
1308,43,19,4190.0
1309,43,20,4380.0
1310,43,21,4572.5
1311,43,22,4762.5
1312,43,23,4955.0
1313,43,24,5145.0
1314,43,25,5335.0
1315,43,26,5532.5
1316,43,27,5707.5
1317,43,28,5887.5
1318,43,29,6155.0
1319,43,30,6260.0
1320,44,1,287.5
1321,44,2,565.0
1322,44,3,565.0
1323,44,4,857.5
1324,44,5,922.5
1325,44,6,1170.0
1326,44,7,1187.5
1327,44,8,1562.5
1328,44,9,1537.5
1329,44,10,2092.5
1330,44,11,2320.0
1331,44,12,2667.5
1332,44,13,2892.5
1333,44,14,3112.5
1334,44,15,3237.5
1335,44,16,3405.0
1336,44,17,3582.5
1337,44,18,3767.5
1338,44,19,3957.5
1339,44,20,4147.5
1340,44,21,4337.5
1341,44,22,4530.0
1342,44,23,4720.0
1343,44,24,4912.5
1344,44,25,5102.5
1345,44,26,5295.0
1346,44,27,5485.0
1347,44,28,5672.5
1348,44,29,5850.0
1349,44,30,6057.5
1350,45,1,305.0
1351,45,2,675.0
1352,45,3,935.0
1353,45,4,1152.5
1354,45,5,1340.0
1355,45,6,1555.0
1356,45,7,1750.0
1357,45,8,1950.0
1358,45,9,2142.5
1359,45,10,2335.0
1360,45,11,2525.0
1361,45,12,2717.5
1362,45,13,2907.5
1363,45,14,3100.0
1364,45,15,3290.0
1365,45,16,3482.5
1366,45,17,3675.0
1367,45,18,3865.0
1368,45,19,4057.5
1369,45,20,4247.5
1370,45,21,4440.0
1371,45,22,4632.5
1372,45,23,4822.5
1373,45,24,5015.0
1374,45,25,5205.0
1375,45,26,5397.5
1376,45,27,5587.5
1377,45,28,5780.0
1378,45,29,5970.0
1379,45,30,6167.5
1380,46,1,295.0
1381,46,2,592.5
1382,46,3,720.0
1383,46,4,1022.5
1384,46,5,1107.5
1385,46,6,1487.5
1386,46,7,1672.5
1387,46,8,1940.0
1388,46,9,1977.5
1389,46,10,2132.5
1390,46,11,2282.5
1391,46,12,2535.0
1392,46,13,2665.0
1393,46,14,2922.5
1394,46,15,3007.5
1395,46,16,3222.5
1396,46,17,3335.0
1397,46,18,3520.0
1398,46,19,3672.5
1399,46,20,3867.5
1400,46,21,4040.0
1401,46,22,4245.0
1402,46,23,4405.0
1403,46,24,4587.5
1404,46,25,4772.5
1405,46,26,4962.5
1406,46,27,5155.0
1407,46,28,5345.0
1408,46,29,5537.5
1409,46,30,5730.0
1410,47,1,245.0
1411,47,2,672.5
1412,47,3,665.0
1413,47,4,1152.5
1414,47,5,1070.0
1415,47,6,1680.0
1416,47,7,1870.0
1417,47,8,2280.0
1418,47,9,2547.5
1419,47,10,2777.5
1420,47,11,2985.0
1421,47,12,3180.0
1422,47,13,3372.5
1423,47,14,3562.5
1424,47,15,3752.5
1425,47,16,3942.5
1426,47,17,4135.0
1427,47,18,4325.0
1428,47,19,4515.0
1429,47,20,4707.5
1430,47,21,4897.5
1431,47,22,5090.0
1432,47,23,5280.0
1433,47,24,5472.5
1434,47,25,5655.0
1435,47,26,5850.0
1436,47,27,6082.5
1437,47,28,6085.0
1438,47,29,7987.5
1439,47,30,11577.5
1440,48,1,310.0
1441,48,2,625.0
1442,48,3,762.5
1443,48,4,1025.0
1444,48,5,1117.5
1445,48,6,1395.0
1446,48,7,1517.5
1447,48,8,1850.0
1448,48,9,2062.5
1449,48,10,2287.5
1450,48,11,2440.0
1451,48,12,2690.0
1452,48,13,2882.5
1453,48,14,3112.5
1454,48,15,3320.0
1455,48,16,3512.5
1456,48,17,3702.5
1457,48,18,3895.0
1458,48,19,4085.0
1459,48,20,4277.5
1460,48,21,4467.5
1461,48,22,4657.5
1462,48,23,4850.0
1463,48,24,5040.0
1464,48,25,5232.5
1465,48,26,5422.5
1466,48,27,5612.5
1467,48,28,5805.0
1468,48,29,5982.5
1469,48,30,6200.0
1470,49,1,325.0
1471,49,2,657.5
1472,49,3,730.0
1473,49,4,1025.0
1474,49,5,1112.5
1475,49,6,1505.0
1476,49,7,1512.5
1477,49,8,1825.0
1478,49,9,1927.5
1479,49,10,2235.0
1480,49,11,2327.5
1481,49,12,2622.5
1482,49,13,2732.5
1483,49,14,3060.0
1484,49,15,3080.0
1485,49,16,3322.5
1486,49,17,3387.5
1487,49,18,3675.0
1488,49,19,3792.5
1489,49,20,4097.5
1490,49,21,4210.0
1491,49,22,4575.0
1492,49,23,4837.5
1493,49,24,5050.0
1494,49,25,5240.0
1495,49,26,5447.5
1496,49,27,5645.0
1497,49,28,5840.0
1498,49,29,6035.0
1499,49,30,6227.5
1500,50,1,310.0
1501,50,2,617.5
1502,50,3,655.0
1503,50,4,972.5
1504,50,5,980.0
1505,50,6,1485.0
1506,50,7,1690.0
1507,50,8,2065.0
1508,50,9,2332.5
1509,50,10,2532.5
1510,50,11,2722.5
1511,50,12,2920.0
1512,50,13,3105.0
1513,50,14,3305.0
1514,50,15,3495.0
1515,50,16,3690.0
1516,50,17,3880.0
1517,50,18,4075.0
1518,50,19,4262.5
1519,50,20,4455.0
1520,50,21,4645.0
1521,50,22,4835.0
1522,50,23,5025.0
1523,50,24,5215.0
1524,50,25,5412.5
1525,50,26,5595.0
1526,50,27,5785.0
1527,50,28,5982.5
1528,50,29,6185.0
1529,50,30,6367.5
1530,51,1,247.5
1531,51,2,607.5
1532,51,3,550.0
1533,51,4,842.5
1534,51,5,855.0
1535,51,6,1222.5
1536,51,7,1215.0
1537,51,8,1692.5
1538,51,9,1667.5
1539,51,10,2032.5
1540,51,11,2062.5
1541,51,12,2387.5
1542,51,13,2475.0
1543,51,14,2875.0
1544,51,15,3092.5
1545,51,16,3387.5
1546,51,17,3600.0
1547,51,18,3825.0
1548,51,19,4027.5
1549,51,20,4225.0
1550,51,21,4417.5
1551,51,22,4607.5
1552,51,23,4797.5
1553,51,24,4987.5
1554,51,25,5177.5
1555,51,26,5367.5
1556,51,27,5557.5
1557,51,28,5750.0
1558,51,29,5940.0
1559,51,30,6140.0
1560,52,1,307.5
1561,52,2,570.0
1562,52,3,722.5
1563,52,4,1010.0
1564,52,5,1095.0
1565,52,6,1400.0
1566,52,7,1552.5
1567,52,8,1837.5
1568,52,9,1977.5
1569,52,10,2227.5
1570,52,11,2282.5
1571,52,12,2422.5
1572,52,13,2602.5
1573,52,14,2797.5
1574,52,15,2982.5
1575,52,16,3175.0
1576,52,17,3362.5
1577,52,18,3555.0
1578,52,19,3740.0
1579,52,20,3930.0
1580,52,21,4120.0
1581,52,22,4312.5
1582,52,23,4502.5
1583,52,24,4700.0
1584,52,25,4877.5
1585,52,26,5100.0
1586,52,27,5285.0
1587,52,28,5410.0
1588,52,29,5640.0
1589,52,30,6062.5
1590,53,1,247.5
1591,53,2,535.0
1592,53,3,525.0
1593,53,4,717.5
1594,53,5,767.5
1595,53,6,905.0
1596,53,7,1075.0
1597,53,8,1255.0
1598,53,9,1445.0
1599,53,10,1637.5
1600,53,11,1827.5
1601,53,12,2022.5
1602,53,13,2215.0
1603,53,14,2407.5
1604,53,15,2605.0
1605,53,16,2782.5
1606,53,17,2980.0
1607,53,18,3160.0
1608,53,19,3360.0
1609,53,20,3557.5
1610,53,21,3752.5
1611,53,22,3932.5
1612,53,23,4102.5
1613,53,24,2370.0
1614,53,25,4695.0
1615,53,26,4705.0
1616,53,27,6362.5
1617,53,28,2640.0
1618,53,29,4510.0
1619,53,30,11645.0
1620,54,1,240.0
1621,54,2,492.5
1622,54,3,465.0
1623,54,4,582.5
1624,54,5,750.0
1625,54,6,932.5
1626,54,7,1117.5
1627,54,8,1310.0
1628,54,9,1497.5
1629,54,10,1687.5
1630,54,11,1880.0
1631,54,12,2070.0
1632,54,13,2265.0
1633,54,14,2445.0
1634,54,15,2657.5
1635,54,16,2845.0
1636,54,17,3007.5
1637,54,18,3205.0
1638,54,19,3405.0
1639,54,20,3605.0
1640,54,21,3782.5
1641,54,22,4040.0
1642,54,23,4137.5
1643,54,24,4355.0
1644,54,25,4645.0
1645,54,26,4800.0
1646,54,27,5055.0
1647,54,28,4960.0
1648,54,29,5310.0
1649,54,30,5530.0
1650,55,1,235.0
1651,55,2,570.0
1652,55,3,547.5
1653,55,4,827.5
1654,55,5,857.5
1655,55,6,1295.0
1656,55,7,1195.0
1657,55,8,1712.5
1658,55,9,1770.0
1659,55,10,2257.5
1660,55,11,2392.5
1661,55,12,2760.0
1662,55,13,2885.0
1663,55,14,3185.0
1664,55,15,3165.0
1665,55,16,3397.5
1666,55,17,3490.0
1667,55,18,3717.5
1668,55,19,3832.5
1669,55,20,4065.0
1670,55,21,4177.5
1671,55,22,4430.0
1672,55,23,4535.0
1673,55,24,4787.5
1674,55,25,4890.0
1675,55,26,5190.0
1676,55,27,5240.0
1677,55,28,5495.0
1678,55,29,5615.0
1679,55,30,5847.5
1680,56,1,305.0
1681,56,2,590.0
1682,56,3,592.5
1683,56,4,745.0
1684,56,5,882.5
1685,56,6,1107.5
1686,56,7,1232.5
1687,56,8,1507.5
1688,56,9,1677.5
1689,56,10,1957.5
1690,56,11,2185.0
1691,56,12,2387.5
1692,56,13,2580.0
1693,56,14,2772.5
1694,56,15,2962.5
1695,56,16,3155.0
1696,56,17,3345.0
1697,56,18,3537.5
1698,56,19,3725.0
1699,56,20,3917.5
1700,56,21,4105.0
1701,56,22,4297.5
1702,56,23,4487.5
1703,56,24,4682.5
1704,56,25,4872.5
1705,56,26,5067.5
1706,56,27,5257.5
1707,56,28,5452.5
1708,56,29,5642.5
1709,56,30,5835.0
1710,57,1,282.5
1711,57,2,582.5
1712,57,3,610.0
1713,57,4,1097.5
1714,57,5,1315.0
1715,57,6,1652.5
1716,57,7,1852.5
1717,57,8,2097.5
1718,57,9,2280.0
1719,57,10,2520.0
1720,57,11,2727.5
1721,57,12,2925.0
1722,57,13,3120.0
1723,57,14,3310.0
1724,57,15,3500.0
1725,57,16,3692.5
1726,57,17,3882.5
1727,57,18,4072.5
1728,57,19,4262.5
1729,57,20,4455.0
1730,57,21,4645.0
1731,57,22,4837.5
1732,57,23,5027.5
1733,57,24,5217.5
1734,57,25,5410.0
1735,57,26,5602.5
1736,57,27,5812.5
1737,57,28,6057.5
1738,57,29,6235.0
1739,57,30,6137.5
1740,58,1,247.5
1741,58,2,685.0
1742,58,3,652.5
1743,58,4,982.5
1744,58,5,1045.0
1745,58,6,1522.5
1746,58,7,1392.5
1747,58,8,1937.5
1748,58,9,1702.5
1749,58,10,1922.5
1750,58,11,1980.0
1751,58,12,2340.0
1752,58,13,2262.5
1753,58,14,2460.0
1754,58,15,2480.0
1755,58,16,2665.0
1756,58,17,2745.0
1757,58,18,2885.0
1758,58,19,3075.0
1759,58,20,3267.5
1760,58,21,3457.5
1761,58,22,3650.0
1762,58,23,3840.0
1763,58,24,4032.5
1764,58,25,4222.5
1765,58,26,4415.0
1766,58,27,4605.0
1767,58,28,4795.0
1768,58,29,4987.5
1769,58,30,5180.0
1770,59,1,285.0
1771,59,2,557.5
1772,59,3,650.0
1773,59,4,972.5
1774,59,5,935.0
1775,59,6,1152.5
1776,59,7,1215.0
1777,59,8,1487.5
1778,59,9,1575.0
1779,59,10,1840.0
1780,59,11,1935.0
1781,59,12,2272.5
1782,59,13,2412.5
1783,59,14,2767.5
1784,59,15,2927.5
1785,59,16,3275.0
1786,59,17,3527.5
1787,59,18,3732.5
1788,59,19,3922.5
1789,59,20,4122.5
1790,59,21,4312.5
1791,59,22,4505.0
1792,59,23,4697.5
1793,59,24,4887.5
1794,59,25,5077.5
1795,59,26,5267.5
1796,59,27,5462.5
1797,59,28,5655.0
1798,59,29,5827.5
1799,59,30,6020.0
1800,60,1,302.5
1801,60,2,682.5
1802,60,3,870.0
1803,60,4,1175.0
1804,60,5,1332.5
1805,60,6,1585.0
1806,60,7,1670.0
1807,60,8,1982.5
1808,60,9,2015.0
1809,60,10,2275.0
1810,60,11,2307.5
1811,60,12,2602.5
1812,60,13,2552.5
1813,60,14,2670.0
1814,60,15,2830.0
1815,60,16,3022.5
1816,60,17,3197.5
1817,60,18,3390.0
1818,60,19,3572.5
1819,60,20,3760.0
1820,60,21,3950.0
1821,60,22,4142.5
1822,60,23,4337.5
1823,60,24,4517.5
1824,60,25,4725.0
1825,60,26,4807.5
1826,60,27,5372.5
1827,60,28,8887.5
1828,60,29,7820.0
1829,60,30,7495.0
1830,61,1,280.0
1831,61,2,650.0
1832,61,3,832.5
1833,61,4,1187.5
1834,61,5,1445.0
1835,61,6,1655.0
1836,61,7,1855.0
1837,61,8,2045.0
1838,61,9,2235.0
1839,61,10,2427.5
1840,61,11,2617.5
1841,61,12,2807.5
1842,61,13,2997.5
1843,61,14,3202.5
1844,61,15,3360.0
1845,61,16,3582.5
1846,61,17,3850.0
1847,61,18,3862.5
1848,61,19,4145.0
1849,61,20,4332.5
1850,61,21,5217.5
1851,61,22,4865.0
1852,61,23,5395.0
1853,61,24,4655.0
1854,61,25,5442.5
1855,61,26,5670.0
1856,61,27,6317.5
1857,61,28,5930.0
1858,61,29,4955.0
1859,61,30,7682.5
1860,62,1,245.0
1861,62,2,530.0
1862,62,3,580.0
1863,62,4,865.0
1864,62,5,915.0
1865,62,6,1365.0
1866,62,7,1560.0
1867,62,8,1825.0
1868,62,9,1975.0
1869,62,10,2245.0
1870,62,11,2420.0
1871,62,12,2690.0
1872,62,13,2895.0
1873,62,14,3117.5
1874,62,15,3322.5
1875,62,16,3512.5
1876,62,17,3702.5
1877,62,18,3895.0
1878,62,19,4085.0
1879,62,20,4275.0
1880,62,21,4465.0
1881,62,22,4657.5
1882,62,23,4847.5
1883,62,24,5037.5
1884,62,25,5230.0
1885,62,26,5422.5
1886,62,27,5612.5
1887,62,28,5770.0
1888,62,29,6005.0
1889,62,30,5760.0
1890,63,1,290.0
1891,63,2,585.0
1892,63,3,752.5
1893,63,4,1092.5
1894,63,5,1310.0
1895,63,6,1550.0
1896,63,7,1725.0
1897,63,8,1952.5
1898,63,9,2070.0
1899,63,10,2267.5
1900,63,11,2427.5
1901,63,12,2637.5
1902,63,13,2807.5
1903,63,14,3040.0
1904,63,15,3240.0
1905,63,16,3442.5
1906,63,17,3635.0
1907,63,18,3830.0
1908,63,19,4022.5
1909,63,20,4215.0
1910,63,21,4407.5
1911,63,22,4600.0
1912,63,23,4790.0
1913,63,24,4982.5
1914,63,25,5175.0
1915,63,26,5362.5
1916,63,27,5557.5
1917,63,28,5730.0
1918,63,29,5777.5
1919,63,30,3570.0
1920,64,1,287.5
1921,64,2,622.5
1922,64,3,760.0
1923,64,4,1082.5
1924,64,5,1180.0
1925,64,6,1517.5
1926,64,7,1470.0
1927,64,8,1630.0
1928,64,9,1725.0
1929,64,10,2007.5
1930,64,11,2147.5
1931,64,12,2472.5
1932,64,13,2702.5
1933,64,14,2920.0
1934,64,15,3085.0
1935,64,16,3315.0
1936,64,17,3502.5
1937,64,18,3715.0
1938,64,19,3895.0
1939,64,20,4112.5
1940,64,21,4300.0
1941,64,22,4507.5
1942,64,23,4700.0
1943,64,24,4900.0
1944,64,25,5092.5
1945,64,26,5285.0
1946,64,27,5477.5
1947,64,28,5667.5
1948,64,29,5860.0
1949,64,30,6057.5
1950,65,1,295.0
1951,65,2,620.0
1952,65,3,772.5
1953,65,4,1130.0
1954,65,5,1375.0
1955,65,6,1595.0
1956,65,7,1747.5
1957,65,8,1970.0
1958,65,9,2097.5
1959,65,10,2325.0
1960,65,11,2430.0
1961,65,12,2657.5
1962,65,13,2787.5
1963,65,14,3057.5
1964,65,15,3217.5
1965,65,16,3505.0
1966,65,17,3692.5
1967,65,18,3920.0
1968,65,19,4102.5
1969,65,20,4322.5
1970,65,21,4497.5
1971,65,22,4715.0
1972,65,23,4857.5
1973,65,24,5035.0
1974,65,25,5215.0
1975,65,26,5405.0
1976,65,27,5595.0
1977,65,28,5785.0
1978,65,29,5977.5
1979,65,30,6170.0
1980,66,1,312.5
1981,66,2,682.5
1982,66,3,905.0
1983,66,4,1172.5
1984,66,5,1247.5
1985,66,6,1442.5
1986,66,7,1547.5
1987,66,8,1767.5
1988,66,9,1900.0
1989,66,10,2152.5
1990,66,11,2247.5
1991,66,12,2420.0
1992,66,13,2570.0
1993,66,14,2747.5
1994,66,15,2935.0
1995,66,16,3127.5
1996,66,17,3315.0
1997,66,18,3507.5
1998,66,19,3697.5
1999,66,20,3887.5
2000,66,21,4080.0
2001,66,22,4270.0
2002,66,23,4462.5
2003,66,24,4652.5
2004,66,25,4845.0
2005,66,26,5035.0
2006,66,27,5227.5
2007,66,28,5420.0
2008,66,29,5610.0
2009,66,30,5802.5
2010,67,1,305.0
2011,67,2,595.0
2012,67,3,722.5
2013,67,4,962.5
2014,67,5,1067.5
2015,67,6,1312.5
2016,67,7,1367.5
2017,67,8,1555.0
2018,67,9,1665.0
2019,67,10,1832.5
2020,67,11,2012.5
2021,67,12,2207.5
2022,67,13,2390.0
2023,67,14,2582.5
2024,67,15,2770.0
2025,67,16,2965.0
2026,67,17,3152.5
2027,67,18,3342.5
2028,67,19,3535.0
2029,67,20,3727.5
2030,67,21,3920.0
2031,67,22,4112.5
2032,67,23,4305.0
2033,67,24,4497.5
2034,67,25,4692.5
2035,67,26,4875.0
2036,67,27,5115.0
2037,67,28,5120.0
2038,67,29,6615.0
2039,67,30,5812.5
2040,68,1,287.5
2041,68,2,722.5
2042,68,3,905.0
2043,68,4,1182.5
2044,68,5,1307.5
2045,68,6,1570.0
2046,68,7,1710.0
2047,68,8,1967.5
2048,68,9,2017.5
2049,68,10,2200.0
2050,68,11,2352.5
2051,68,12,2615.0
2052,68,13,2790.0
2053,68,14,3032.5
2054,68,15,3217.5
2055,68,16,3437.5
2056,68,17,3617.5
2057,68,18,3827.5
2058,68,19,3987.5
2059,68,20,4182.5
2060,68,21,4362.5
2061,68,22,4572.5
2062,68,23,4747.5
2063,68,24,4965.0
2064,68,25,5115.0
2065,68,26,5297.5
2066,68,27,5480.0
2067,68,28,5675.0
2068,68,29,5860.0
2069,68,30,6055.0
2070,69,1,240.0
2071,69,2,715.0
2072,69,3,727.5
2073,69,4,987.5
2074,69,5,1105.0
2075,69,6,1397.5
2076,69,7,1492.5
2077,69,8,1800.0
2078,69,9,1792.5
2079,69,10,1970.0
2080,69,11,2047.5
2081,69,12,2195.0
2082,69,13,2372.5
2083,69,14,2560.0
2084,69,15,2750.0
2085,69,16,2942.5
2086,69,17,3132.5
2087,69,18,3325.0
2088,69,19,3515.0
2089,69,20,3707.5
2090,69,21,3897.5
2091,69,22,4090.0
2092,69,23,4277.5
2093,69,24,4475.0
2094,69,25,4670.0
2095,69,26,4847.5
2096,69,27,5030.0
2097,69,28,5237.5
2098,69,29,5362.5
2099,69,30,5740.0
2100,70,1,302.5
2101,70,2,685.0
2102,70,3,952.5
2103,70,4,1172.5
2104,70,5,1320.0
2105,70,6,1522.5
2106,70,7,1675.0
2107,70,8,1925.0
2108,70,9,2127.5
2109,70,10,2335.0
2110,70,11,2497.5
2111,70,12,2690.0
2112,70,13,2867.5
2113,70,14,3065.0
2114,70,15,3247.5
2115,70,16,3452.5
2116,70,17,3647.5
2117,70,18,3845.0
2118,70,19,4037.5
2119,70,20,4230.0
2120,70,21,4422.5
2121,70,22,4615.0
2122,70,23,4805.0
2123,70,24,4995.0
2124,70,25,5185.0
2125,70,26,5380.0
2126,70,27,5562.5
2127,70,28,5792.5
2128,70,29,5992.5
2129,70,30,6142.5
2130,71,1,320.0
2131,71,2,607.5
2132,71,3,667.5
2133,71,4,865.0
2134,71,5,952.5
2135,71,6,1127.5
2136,71,7,1270.0
2137,71,8,1447.5
2138,71,9,1625.0
2139,71,10,1822.5
2140,71,11,2000.0
2141,71,12,2187.5
2142,71,13,2375.0
2143,71,14,2567.5
2144,71,15,2757.5
2145,71,16,2950.0
2146,71,17,3142.5
2147,71,18,3335.0
2148,71,19,3525.0
2149,71,20,3717.5
2150,71,21,3910.0
2151,71,22,4100.0
2152,71,23,4292.5
2153,71,24,4485.0
2154,71,25,4675.0
2155,71,26,4867.5
2156,71,27,5060.0
2157,71,28,5247.5
2158,71,29,5450.0
2159,71,30,5610.0
2160,72,1,312.5
2161,72,2,627.5
2162,72,3,685.0
2163,72,4,1082.5
2164,72,5,1000.0
2165,72,6,1467.5
2166,72,7,1497.5
2167,72,8,1877.5
2168,72,9,1877.5
2169,72,10,2195.0
2170,72,11,2087.5
2171,72,12,2195.0
2172,72,13,2340.0
2173,72,14,2597.5
2174,72,15,2792.5
2175,72,16,3022.5
2176,72,17,3227.5
2177,72,18,3427.5
2178,72,19,3622.5
2179,72,20,3812.5
2180,72,21,4005.0
2181,72,22,4195.0
2182,72,23,4385.0
2183,72,24,4577.5
2184,72,25,4770.0
2185,72,26,4962.5
2186,72,27,5150.0
2187,72,28,5340.0
2188,72,29,5547.5
2189,72,30,5730.0
2190,73,1,317.5
2191,73,2,590.0
2192,73,3,645.0
2193,73,4,900.0
2194,73,5,952.5
2195,73,6,1392.5
2196,73,7,1517.5
2197,73,8,1905.0
2198,73,9,1782.5
2199,73,10,1907.5
2200,73,11,2035.0
2201,73,12,2285.0
2202,73,13,2412.5
2203,73,14,2737.5
2204,73,15,2980.0
2205,73,16,3185.0
2206,73,17,3365.0
2207,73,18,3570.0
2208,73,19,3752.5
2209,73,20,3965.0
2210,73,21,4155.0
2211,73,22,4360.0
2212,73,23,4537.5
2213,73,24,4750.0
2214,73,25,4942.5
2215,73,26,5142.5
2216,73,27,5330.0
2217,73,28,5527.5
2218,73,29,5715.0
2219,73,30,5912.5
2220,74,1,297.5
2221,74,2,542.5
2222,74,3,592.5
2223,74,4,750.0
2224,74,5,885.0
2225,74,6,1050.0
2226,74,7,1237.5
2227,74,8,1430.0
2228,74,9,1622.5
2229,74,10,1815.0
2230,74,11,2007.5
2231,74,12,2200.0
2232,74,13,2392.5
2233,74,14,2585.0
2234,74,15,2777.5
2235,74,16,2970.0
2236,74,17,3165.0
2237,74,18,3357.5
2238,74,19,3550.0
2239,74,20,3742.5
2240,74,21,3935.0
2241,74,22,4127.5
2242,74,23,4320.0
2243,74,24,4512.5
2244,74,25,4705.0
2245,74,26,4897.5
2246,74,27,5092.5
2247,74,28,5275.0
2248,74,29,5507.5
2249,74,30,5552.5
2250,75,1,292.5
2251,75,2,677.5
2252,75,3,850.0
2253,75,4,1157.5
2254,75,5,1277.5
2255,75,6,1557.5
2256,75,7,1577.5
2257,75,8,1995.0
2258,75,9,2180.0
2259,75,10,2462.5
2260,75,11,2575.0
2261,75,12,2852.5
2262,75,13,2965.0
2263,75,14,3317.5
2264,75,15,3355.0
2265,75,16,3687.5
2266,75,17,3642.5
2267,75,18,3857.5
2268,75,19,3915.0
2269,75,20,4147.5
2270,75,21,4217.5
2271,75,22,4482.5
2272,75,23,4517.5
2273,75,24,4692.5
2274,75,25,4827.5
2275,75,26,5067.5
2276,75,27,5202.5
2277,75,28,5445.0
2278,75,29,5582.5
2279,75,30,5785.0
2280,76,1,237.5
2281,76,2,627.5
2282,76,3,665.0
2283,76,4,992.5
2284,76,5,1010.0
2285,76,6,1335.0
2286,76,7,1230.0
2287,76,8,1412.5
2288,76,9,1455.0
2289,76,10,1590.0
2290,76,11,1765.0
2291,76,12,1955.0
2292,76,13,2135.0
2293,76,14,2322.5
2294,76,15,2510.0
2295,76,16,2700.0
2296,76,17,2890.0
2297,76,18,3082.5
2298,76,19,3272.5
2299,76,20,3465.0
2300,76,21,3657.5
2301,76,22,3850.0
2302,76,23,4040.0
2303,76,24,4232.5
2304,76,25,4425.0
2305,76,26,4615.0
2306,76,27,4807.5
2307,76,28,4997.5
2308,76,29,5190.0
2309,76,30,5380.0
2310,77,1,307.5
2311,77,2,695.0
2312,77,3,980.0
2313,77,4,1182.5
2314,77,5,1377.5
2315,77,6,1567.5
2316,77,7,1757.5
2317,77,8,1950.0
2318,77,9,2140.0
2319,77,10,2332.5
2320,77,11,2522.5
2321,77,12,2715.0
2322,77,13,2907.5
2323,77,14,3100.0
2324,77,15,3290.0
2325,77,16,3482.5
2326,77,17,3672.5
2327,77,18,3865.0
2328,77,19,4057.5
2329,77,20,4250.0
2330,77,21,4440.0
2331,77,22,4632.5
2332,77,23,4822.5
2333,77,24,5015.0
2334,77,25,5207.5
2335,77,26,5397.5
2336,77,27,5587.5
2337,77,28,5805.0
2338,77,29,5977.5
2339,77,30,6362.5
2340,78,1,282.5
2341,78,2,625.0
2342,78,3,755.0
2343,78,4,1145.0
2344,78,5,1365.0
2345,78,6,1625.0
2346,78,7,1767.5
2347,78,8,2032.5
2348,78,9,2150.0
2349,78,10,2392.5
2350,78,11,2525.0
2351,78,12,2835.0
2352,78,13,3067.5
2353,78,14,3282.5
2354,78,15,3482.5
2355,78,16,3675.0
2356,78,17,3865.0
2357,78,18,4055.0
2358,78,19,4247.5
2359,78,20,4437.5
2360,78,21,4627.5
2361,78,22,4817.5
2362,78,23,5010.0
2363,78,24,5207.5
2364,78,25,5385.0
2365,78,26,5582.5
2366,78,27,5820.0
2367,78,28,5955.0
2368,78,29,6152.5
2369,78,30,7587.5
2370,79,1,305.0
2371,79,2,625.0
2372,79,3,652.5
2373,79,4,1145.0
2374,79,5,1092.5
2375,79,6,1712.5
2376,79,7,1907.5
2377,79,8,2325.0
2378,79,9,2615.0
2379,79,10,2815.0
2380,79,11,3010.0
2381,79,12,3200.0
2382,79,13,3387.5
2383,79,14,3580.0
2384,79,15,3770.0
2385,79,16,3962.5
2386,79,17,4152.5
2387,79,18,4345.0
2388,79,19,4535.0
2389,79,20,4725.0
2390,79,21,4915.0
2391,79,22,5102.5
2392,79,23,5290.0
2393,79,24,5485.0
2394,79,25,5692.5
2395,79,26,5880.0
2396,79,27,6047.5
2397,79,28,6272.5
2398,79,29,6440.0
2399,79,30,6625.0
2400,80,1,327.5
2401,80,2,577.5
2402,80,3,692.5
2403,80,4,1040.0
2404,80,5,1225.0
2405,80,6,1507.5
2406,80,7,1682.5
2407,80,8,1952.5
2408,80,9,2177.5
2409,80,10,2375.0
2410,80,11,2565.0
2411,80,12,2762.5
2412,80,13,2952.5
2413,80,14,3145.0
2414,80,15,3335.0
2415,80,16,3527.5
2416,80,17,3717.5
2417,80,18,3910.0
2418,80,19,4100.0
2419,80,20,4292.5
2420,80,21,4482.5
2421,80,22,4675.0
2422,80,23,4865.0
2423,80,24,5057.5
2424,80,25,5245.0
2425,80,26,5437.5
2426,80,27,5627.5
2427,80,28,5820.0
2428,80,29,6010.0
2429,80,30,6200.0
2430,81,1,250.0
